"PedigreeNodeId","Temp","V:0","V:1","V:2","Pres","AsH3","GaMe3","CH4","H2","Points:0","Points:1","Points:2"
1605,654.25,4.2198,9.8153,-12.279,0.02603,0.11469,0.0029301,0.00082359,0.88156,4.198,5.1348e-16,0.54912
1606,654.25,2.4516,10.397,-12.279,0.02603,0.11469,0.0029301,0.00082358,0.88156,4.1342,0.72897,0.54912
1607,654.23,0.61297,10.664,-12.28,0.026031,0.11469,0.0029303,0.00082356,0.88155,3.9448,1.4358,0.54912
1608,654.21,-1.2415,10.611,-12.281,0.026032,0.11469,0.0029305,0.00082352,0.88155,3.6356,2.099,0.54912
1609,654.19,-3.064,10.241,-12.281,0.026033,0.11469,0.0029306,0.0008235,0.88155,3.2159,2.6984,0.54912
1610,654.2,-4.8013,9.5539,-12.28,0.026031,0.11469,0.0029305,0.00082352,0.88155,2.6984,3.2159,0.54912
1611,654.22,-6.3918,8.5713,-12.279,0.02603,0.11469,0.0029303,0.00082356,0.88155,2.099,3.6356,0.54912
1612,654.23,-7.7844,7.3264,-12.278,0.026029,0.11469,0.00293,0.0008236,0.88156,1.4358,3.9448,0.54912
1613,476.43,5.3335,-0.47863,-17.347,0.02496,0.14204,0.0047155,0.00076971,0.85248,1.7012,-4.674,0.54912
1614,476.42,5.3355,0.45297,-17.348,0.024961,0.14204,0.0047157,0.00076967,0.85248,2.487,-4.3076,0.54912
1615,476.42,5.1776,1.3719,-17.349,0.024961,0.14204,0.0047158,0.00076963,0.85247,3.1972,-3.8103,0.54912
1616,476.41,4.863,2.2518,-17.35,0.024962,0.14204,0.004716,0.0007696,0.85247,3.8103,-3.1972,0.54912
1617,476.41,4.3982,3.065,-17.35,0.024961,0.14204,0.0047162,0.00076959,0.85247,4.3076,-2.487,0.54912
1618,476.42,3.7975,3.7837,-17.349,0.024961,0.14204,0.0047163,0.0007696,0.85247,4.674,-1.7012,0.54912
1619,476.43,3.0816,4.3851,-17.348,0.02496,0.14204,0.0047163,0.00076962,0.85247,4.8984,-0.86373,0.54912
1620,476.43,2.2732,4.8522,-17.348,0.02496,0.14204,0.0047162,0.00076963,0.85247,4.974,-2.8588e-15,0.54912
1621,476.43,1.3966,5.1717,-17.348,0.02496,0.14204,0.0047163,0.00076962,0.85247,4.8984,0.86373,0.54912
1622,476.42,0.47885,5.3351,-17.349,0.024961,0.14204,0.0047163,0.00076961,0.85247,4.674,1.7012,0.54912
1623,476.42,-0.45344,5.3388,-17.35,0.024962,0.14204,0.0047163,0.00076959,0.85247,4.3076,2.487,0.54912
1624,476.41,-1.3744,5.1818,-17.35,0.024962,0.14204,0.0047163,0.00076958,0.85247,3.8103,3.1972,0.54912
1625,476.41,-2.256,4.8656,-17.35,0.024961,0.14204,0.0047162,0.0007696,0.85247,3.1972,3.8103,0.54912
1626,476.42,-3.0687,4.3992,-17.349,0.02496,0.14204,0.0047161,0.00076964,0.85247,2.487,4.3076,0.54912
1627,476.43,-3.7861,3.798,-17.347,0.02496,0.14204,0.0047159,0.00076968,0.85247,1.7012,4.674,0.54912
1628,564.85,8.0785,-0.87789,-16.609,0.025235,0.12722,0.0038074,0.00078509,0.86819,1.5685,-4.3094,0.54912
1629,564.84,8.1085,0.53494,-16.61,0.025236,0.12722,0.0038075,0.00078505,0.86819,2.293,-3.9716,0.54912
1630,564.83,7.8953,1.9328,-16.612,0.025236,0.12722,0.0038077,0.00078502,0.86819,2.9478,-3.5131,0.54912
1631,564.82,7.443,3.2761,-16.613,0.025237,0.12722,0.0038079,0.00078499,0.86818,3.5131,-2.9478,0.54912
1632,564.83,6.7603,4.5233,-16.612,0.025236,0.12722,0.003808,0.00078498,0.86818,3.9716,-2.293,0.54912
1633,564.84,5.8687,5.6309,-16.611,0.025236,0.12722,0.003808,0.000785,0.86818,4.3094,-1.5685,0.54912
1634,564.85,4.7996,6.5639,-16.61,0.025235,0.12722,0.003808,0.00078502,0.86818,4.5163,-0.79635,0.54912
1635,564.86,3.5867,7.2962,-16.61,0.025235,0.12722,0.0038079,0.00078503,0.86818,4.586,-1.8735e-15,0.54912
1636,564.85,2.2659,7.8065,-16.61,0.025236,0.12722,0.0038079,0.00078503,0.86818,4.5163,0.79635,0.54912
1637,564.84,0.87854,8.0806,-16.611,0.025236,0.12722,0.003808,0.00078501,0.86818,4.3094,1.5685,0.54912
1638,564.83,-0.53467,8.1128,-16.613,0.025237,0.12722,0.0038081,0.00078498,0.86818,3.9716,2.293,0.54912
1639,564.82,-1.9354,7.9008,-16.613,0.025237,0.12722,0.0038081,0.00078498,0.86818,3.5131,2.9478,0.54912
1640,564.82,-3.2818,7.4459,-16.612,0.025236,0.12722,0.003808,0.00078499,0.86818,2.9478,3.5131,0.54912
1641,564.83,-4.528,6.761,-16.611,0.025235,0.12722,0.0038079,0.00078503,0.86818,2.293,3.9716,0.54912
1642,564.85,-5.6339,5.8691,-16.609,0.025235,0.12722,0.0038077,0.00078507,0.86819,1.5685,4.3094,0.54912
8092,363.19,-3.8174,-1.3055,-12.22,0.0099233,0.14598,0.0039207,0.0010873,0.84901,-0.9311,5.2805,-2.1665
7989,293.15,0,0,0,0.009972,0.16391,0.0045148,0.0011702,0.8304,-0.99848,5.6626,-2.1665
8093,363.19,-3.5326,-1.9485,-12.22,0.0099233,0.14598,0.0039206,0.0010873,0.84901,-1.8339,5.0386,-2.1665
7984,293.15,0,0,0,0.0099721,0.16391,0.0045148,0.0011702,0.8304,-1.9666,5.4032,-2.1665
8094,363.19,-3.1405,-2.5323,-12.22,0.0099234,0.14598,0.0039207,0.0010873,0.84901,-2.681,4.6436,-2.1665
7979,293.15,0,0,0,0.0099721,0.16391,0.0045148,0.0011702,0.8304,-2.875,4.9797,-2.1665
8095,363.19,-2.6531,-3.0392,-12.22,0.0099235,0.14598,0.0039207,0.0010873,0.84901,-3.4466,4.1075,-2.1665
7974,293.15,0,0,0,0.0099722,0.16391,0.0045149,0.0011702,0.8304,-3.696,4.4048,-2.1665
8096,363.19,-2.0851,-3.4539,-12.22,0.0099235,0.14598,0.0039208,0.0010872,0.84901,-4.1075,3.4466,-2.1665
7969,293.15,0,0,0,0.0099722,0.16391,0.004515,0.0011702,0.8304,-4.4048,3.696,-2.1665
8097,363.19,-1.4537,-3.7636,-12.22,0.0099235,0.14598,0.0039209,0.0010872,0.84901,-4.6436,2.681,-2.1665
7964,293.15,0,0,0,0.0099723,0.16391,0.0045151,0.0011702,0.8304,-4.9797,2.875,-2.1665
8098,363.19,-0.77815,-3.9589,-12.22,0.0099235,0.14598,0.003921,0.0010872,0.84901,-5.0386,1.8339,-2.1665
7959,293.15,0,0,0,0.0099723,0.16391,0.0045152,0.0011702,0.8304,-5.4032,1.9666,-2.1665
8099,363.19,-0.078886,-4.0339,-12.22,0.0099235,0.14598,0.003921,0.0010872,0.84901,-5.2805,0.9311,-2.1665
7954,293.15,0,0,0,0.0099723,0.16391,0.0045153,0.0011702,0.8304,-5.6626,0.99848,-2.1665
8100,363.19,0.62278,-3.9862,-12.22,0.0099235,0.14598,0.0039211,0.0010872,0.84901,-5.362,5.3693e-14,-2.1665
7949,293.15,0,0,0,0.0099723,0.16391,0.0045153,0.0011702,0.8304,-5.75,4.3521e-14,-2.1665
8101,363.19,1.3055,-3.8175,-12.22,0.0099236,0.14598,0.0039211,0.0010872,0.84901,-5.2805,-0.9311,-2.1665
7944,293.15,0,0,0,0.0099723,0.16391,0.0045153,0.0011702,0.8304,-5.6626,-0.99848,-2.1665
8102,363.19,1.9486,-3.5328,-12.22,0.0099236,0.14598,0.0039211,0.0010872,0.84901,-5.0386,-1.8339,-2.1665
7939,293.15,0,0,0,0.0099723,0.16391,0.0045154,0.0011702,0.8304,-5.4032,-1.9666,-2.1665
8103,363.19,2.5325,-3.1408,-12.22,0.0099236,0.14598,0.0039211,0.0010872,0.84901,-4.6436,-2.681,-2.1665
7934,293.15,0,0,0,0.0099723,0.16391,0.0045154,0.0011702,0.8304,-4.9797,-2.875,-2.1665
8104,363.19,3.0396,-2.6534,-12.22,0.0099235,0.14598,0.0039211,0.0010872,0.84901,-4.1075,-3.4466,-2.1665
7929,293.15,0,0,0,0.0099723,0.16391,0.0045154,0.0011702,0.8304,-4.4048,-3.696,-2.1665
8105,363.19,3.4542,-2.0854,-12.22,0.0099235,0.14598,0.0039211,0.0010872,0.84901,-3.4466,-4.1075,-2.1665
7924,293.15,0,0,0,0.0099722,0.16391,0.0045153,0.0011702,0.8304,-3.696,-4.4048,-2.1665
8106,363.19,3.7639,-1.454,-12.22,0.0099234,0.14598,0.003921,0.0010872,0.84901,-2.681,-4.6436,-2.1665
7919,293.15,0,0,0,0.0099721,0.16391,0.0045153,0.0011702,0.8304,-2.875,-4.9797,-2.1665
8107,363.19,3.9592,-0.77828,-12.22,0.0099233,0.14598,0.0039209,0.0010873,0.84901,-1.8339,-5.0386,-2.1665
7914,293.15,0,0,0,0.009972,0.16391,0.0045151,0.0011702,0.8304,-1.9666,-5.4032,-2.1665
8108,363.19,4.034,-0.07895,-12.22,0.0099232,0.14598,0.0039208,0.0010873,0.84901,-0.9311,-5.2805,-2.1665
7909,293.15,0,0,0,0.009972,0.16391,0.004515,0.0011702,0.8304,-0.99848,-5.6626,-2.1665
8109,425.21,-7.4941,-2.4829,-16.411,0.009687,0.13157,0.0033502,0.0010329,0.86404,-0.86373,4.8984,-2.1665
8110,425.21,7.892,-0.2301,-16.411,0.009687,0.13157,0.0033503,0.0010328,0.86404,-0.86373,-4.8984,-2.1665
8111,474.89,-11.246,-3.1691,-15.017,0.009448,0.12122,0.0028894,0.001001,0.87489,-0.79635,4.5163,-2.1665
8112,474.89,11.652,-0.86842,-15.017,0.009448,0.12122,0.0028895,0.001001,0.87489,-0.79635,-4.5163,-2.1665
8113,502.69,-15.204,-3.4394,-9.4223,0.0094371,0.11573,0.0026375,0.00098448,0.88065,-0.72897,4.1342,-2.1665
8114,502.69,15.464,-1.9682,-9.4224,0.0094371,0.11573,0.0026376,0.00098447,0.88065,-0.72897,-4.1342,-2.1665
8011,480.78,-19.646,-3.4641,0,0.0094903,0.11782,0.0027226,0.00098744,0.87847,-0.6616,3.7521,-2.1665
8016,480.78,-18.746,-6.823,0,0.0094903,0.11782,0.0027225,0.00098744,0.87847,-1.3031,3.5802,-2.1665
8115,502.69,-14.376,-6.0273,-9.4225,0.0094372,0.11573,0.0026375,0.00098448,0.88065,-1.4358,3.9448,-2.1665
8021,480.78,-17.276,-9.9746,0,0.0094904,0.11782,0.0027225,0.00098743,0.87847,-1.905,3.2996,-2.1665
8116,502.69,-13.111,-8.4321,-9.4227,0.0094373,0.11573,0.0026375,0.00098447,0.88065,-2.099,3.6356,-2.1665
8026,480.78,-15.282,-12.823,0,0.0094905,0.11782,0.0027225,0.00098742,0.87847,-2.449,2.9186,-2.1665
8117,502.69,-11.447,-10.581,-9.4228,0.0094374,0.11573,0.0026375,0.00098446,0.88065,-2.6984,3.2159,-2.1665
8031,480.78,-12.823,-15.282,0,0.0094906,0.11782,0.0027226,0.00098741,0.87847,-2.9186,2.449,-2.1665
8118,502.69,-9.4362,-12.408,-9.4229,0.0094374,0.11573,0.0026376,0.00098445,0.88065,-3.2159,2.6984,-2.1665
8036,480.78,-9.9746,-17.276,0,0.0094906,0.11782,0.0027226,0.0009874,0.87847,-3.2996,1.905,-2.1665
8119,502.69,-7.1383,-13.858,-9.4229,0.0094374,0.11573,0.0026376,0.00098444,0.88065,-3.6356,2.099,-2.1665
8041,480.78,-6.823,-18.746,0,0.0094906,0.11783,0.0027227,0.0009874,0.87846,-3.5802,1.3031,-2.1665
8120,502.69,-4.6235,-14.887,-9.4228,0.0094374,0.11573,0.0026377,0.00098444,0.88065,-3.9448,1.4358,-2.1665
8046,480.78,-3.4641,-19.646,0,0.0094905,0.11783,0.0027227,0.0009874,0.87846,-3.7521,0.6616,-2.1665
8121,502.69,-1.9681,-15.464,-9.4228,0.0094374,0.11573,0.0026377,0.00098444,0.88065,-4.1342,0.72897,-2.1665
8051,480.78,1.5114e-13,-19.949,0,0.0094906,0.11783,0.0027228,0.0009874,0.87846,-3.81,-2.8866e-14,-2.1665
8122,502.69,0.74703,-15.571,-9.4228,0.0094374,0.11573,0.0026377,0.00098444,0.88065,-4.198,-1.3392e-14,-2.1665
8056,480.78,3.4641,-19.646,0,0.0094906,0.11783,0.0027228,0.0009874,0.87846,-3.7521,-0.6616,-2.1665
8123,502.69,3.4395,-15.204,-9.4228,0.0094374,0.11573,0.0026378,0.00098444,0.88065,-4.1342,-0.72897,-2.1665
8061,480.78,6.823,-18.746,0,0.0094906,0.11783,0.0027228,0.0009874,0.87846,-3.5802,-1.3031,-2.1665
8124,502.69,6.0275,-14.376,-9.4229,0.0094374,0.11573,0.0026378,0.00098444,0.88065,-3.9448,-1.4358,-2.1665
8066,480.78,9.9746,-17.276,0,0.0094906,0.11783,0.0027228,0.0009874,0.87846,-3.2996,-1.905,-2.1665
8125,502.69,8.4323,-13.111,-9.423,0.0094374,0.11573,0.0026378,0.00098444,0.88065,-3.6356,-2.099,-2.1665
8071,480.78,12.823,-15.282,0,0.0094906,0.11783,0.0027228,0.0009874,0.87846,-2.9186,-2.449,-2.1665
8126,502.69,10.581,-11.448,-9.423,0.0094374,0.11573,0.0026378,0.00098444,0.88065,-3.2159,-2.6984,-2.1665
8076,480.78,15.282,-12.823,0,0.0094905,0.11783,0.0027228,0.0009874,0.87846,-2.449,-2.9186,-2.1665
8127,502.69,12.408,-9.4365,-9.4229,0.0094373,0.11573,0.0026378,0.00098444,0.88065,-2.6984,-3.2159,-2.1665
8081,480.78,17.276,-9.9746,0,0.0094904,0.11783,0.0027228,0.00098741,0.87846,-1.905,-3.2996,-2.1665
8128,502.69,13.858,-7.1386,-9.4227,0.0094372,0.11573,0.0026378,0.00098445,0.88065,-2.099,-3.6356,-2.1665
8086,480.78,18.746,-6.823,0,0.0094903,0.11783,0.0027227,0.00098742,0.87846,-1.3031,-3.5802,-2.1665
8129,502.69,14.887,-4.6236,-9.4225,0.0094371,0.11573,0.0026377,0.00098446,0.88065,-1.4358,-3.9448,-2.1665
8091,480.78,19.646,-3.4641,0,0.0094902,0.11783,0.0027227,0.00098743,0.87846,-0.6616,-3.7521,-2.1665
8130,425.21,-6.9489,-3.7465,-16.412,0.0096871,0.13157,0.0033502,0.0010329,0.86404,-1.7012,4.674,-2.1665
8131,425.21,-6.1927,-4.8962,-16.412,0.0096872,0.13157,0.0033502,0.0010328,0.86405,-2.487,4.3076,-2.1665
8132,425.21,-5.2485,-5.8973,-16.412,0.0096872,0.13157,0.0033502,0.0010328,0.86405,-3.1972,3.8103,-2.1665
8133,425.21,-4.1448,-6.7193,-16.412,0.0096873,0.13157,0.0033503,0.0010328,0.86404,-3.8103,3.1972,-2.1665
8134,425.21,-2.9151,-7.3371,-16.412,0.0096873,0.13157,0.0033504,0.0010328,0.86404,-4.3076,2.487,-2.1665
8135,425.21,-1.5968,-7.7319,-16.412,0.0096873,0.13157,0.0033505,0.0010328,0.86404,-4.674,1.7012,-2.1665
8136,425.21,-0.22998,-7.8917,-16.412,0.0096873,0.13157,0.0033505,0.0010328,0.86404,-4.8984,0.86373,-2.1665
8137,425.21,1.1439,-7.8116,-16.412,0.0096873,0.13157,0.0033505,0.0010328,0.86404,-4.974,6.1715e-14,-2.1665
8138,425.21,2.483,-7.4942,-16.412,0.0096873,0.13157,0.0033505,0.0010328,0.86404,-4.8984,-0.86373,-2.1665
8139,425.21,3.7467,-6.9492,-16.412,0.0096873,0.13157,0.0033506,0.0010328,0.86404,-4.674,-1.7012,-2.1665
8140,425.21,4.8966,-6.1932,-16.412,0.0096873,0.13157,0.0033506,0.0010328,0.86404,-4.3076,-2.487,-2.1665
8141,425.21,5.8978,-5.2489,-16.412,0.0096873,0.13157,0.0033506,0.0010328,0.86404,-3.8103,-3.1972,-2.1665
8142,425.21,6.7198,-4.1452,-16.412,0.0096872,0.13157,0.0033506,0.0010328,0.86404,-3.1972,-3.8103,-2.1665
8143,425.21,7.3376,-2.9155,-16.412,0.0096871,0.13157,0.0033505,0.0010328,0.86404,-2.487,-4.3076,-2.1665
8144,425.21,7.7323,-1.5971,-16.412,0.009687,0.13157,0.0033504,0.0010328,0.86404,-1.7012,-4.674,-2.1665
8145,474.89,-10.524,-5.0738,-15.017,0.0094481,0.12122,0.0028894,0.001001,0.87489,-1.5685,4.3094,-2.1665
8146,474.89,-9.4835,-6.8243,-15.018,0.0094482,0.12122,0.0028894,0.001001,0.87489,-2.293,3.9716,-2.1665
8147,474.89,-8.1544,-8.3675,-15.018,0.0094482,0.12122,0.0028894,0.001001,0.87489,-2.9478,3.5131,-2.1665
8148,474.89,-6.5777,-9.6565,-15.018,0.0094483,0.12122,0.0028895,0.001001,0.87489,-3.5131,2.9478,-2.1665
8149,474.89,-4.801,-10.652,-15.018,0.0094483,0.12122,0.0028895,0.001001,0.87489,-3.9716,2.293,-2.1665
8150,474.89,-2.8784,-11.324,-15.018,0.0094483,0.12122,0.0028896,0.001001,0.87489,-4.3094,1.5685,-2.1665
8151,474.89,-0.8683,-11.652,-15.018,0.0094483,0.12122,0.0028896,0.001001,0.87489,-4.5163,0.79635,-2.1665
8152,474.89,1.1682,-11.626,-15.018,0.0094483,0.12122,0.0028897,0.001001,0.87489,-4.586,4.8836e-14,-2.1665
8153,474.89,3.1692,-11.246,-15.018,0.0094483,0.12122,0.0028897,0.001001,0.87489,-4.5163,-0.79635,-2.1665
8154,474.89,5.074,-10.525,-15.018,0.0094483,0.12122,0.0028897,0.001001,0.87489,-4.3094,-1.5685,-2.1665
8155,474.89,6.8246,-9.4839,-15.018,0.0094483,0.12122,0.0028897,0.001001,0.87489,-3.9716,-2.293,-2.1665
8156,474.89,8.368,-8.1549,-15.018,0.0094483,0.12122,0.0028897,0.001001,0.87489,-3.5131,-2.9478,-2.1665
8157,474.89,9.6571,-6.5781,-15.018,0.0094482,0.12122,0.0028897,0.001001,0.87489,-2.9478,-3.5131,-2.1665
8158,474.89,10.653,-4.8014,-15.018,0.0094481,0.12122,0.0028897,0.001001,0.87489,-2.293,-3.9716,-2.1665
8159,474.89,11.325,-2.8786,-15.018,0.009448,0.12122,0.0028896,0.001001,0.87489,-1.5685,-4.3094,-2.1665
8160,322.61,-3.5441,-0.92139,-9.8044,0.0074931,0.14521,0.0037567,0.0011107,0.84992,-0.9311,5.2805,-3.4496
7988,293.15,0,0,0,0.0075027,0.15295,0.0039979,0.0011501,0.8419,-0.99848,5.6626,-3.4496
8161,322.61,-3.3302,-1.5228,-9.8044,0.0074931,0.14521,0.0037567,0.0011107,0.84992,-1.8339,5.0386,-3.4496
7983,293.15,0,0,0,0.0075027,0.15295,0.0039979,0.0011501,0.8419,-1.9666,5.4032,-3.4496
8162,322.61,-3.0152,-2.0779,-9.8045,0.0074932,0.14521,0.0037566,0.0011107,0.84992,-2.681,4.6436,-3.4496
7978,293.15,0,0,0,0.0075028,0.15295,0.0039979,0.0011501,0.8419,-2.875,4.9797,-3.4496
8163,322.61,-2.6086,-2.57,-9.8046,0.0074932,0.14521,0.0037567,0.0011107,0.84992,-3.4466,4.1075,-3.4496
7973,293.15,0,0,0,0.0075028,0.15295,0.0039979,0.0011501,0.8419,-3.696,4.4048,-3.4496
8164,322.61,-2.1227,-2.9839,-9.8046,0.0074932,0.14521,0.0037567,0.0011107,0.84992,-4.1075,3.4466,-3.4496
7968,293.15,0,0,0,0.0075028,0.15295,0.003998,0.0011501,0.8419,-4.4048,3.696,-3.4496
8165,322.61,-1.5723,-3.3072,-9.8046,0.0074932,0.14521,0.0037568,0.0011107,0.84992,-4.6436,2.681,-3.4496
7963,293.15,0,0,0,0.0075029,0.15295,0.003998,0.0011501,0.8419,-4.9797,2.875,-3.4496
8166,322.61,-0.97412,-3.53,-9.8046,0.0074932,0.14521,0.0037568,0.0011107,0.84992,-5.0386,1.8339,-3.4496
7958,293.15,0,0,0,0.0075029,0.15295,0.0039981,0.0011501,0.8419,-5.4032,1.9666,-3.4496
8167,322.61,-0.34634,-3.6456,-9.8046,0.0074933,0.14521,0.0037569,0.0011107,0.84992,-5.2805,0.9311,-3.4496
7953,293.15,0,0,0,0.0075029,0.15295,0.0039982,0.0011501,0.8419,-5.6626,0.99848,-3.4496
8168,322.61,0.29197,-3.6503,-9.8046,0.0074933,0.14521,0.003757,0.0011107,0.84992,-5.362,5.3749e-14,-3.4496
7948,293.15,0,0,0,0.0075029,0.15295,0.0039982,0.0011501,0.8419,-5.75,4.3521e-14,-3.4496
8169,322.61,0.92141,-3.5442,-9.8047,0.0074933,0.14522,0.003757,0.0011107,0.84992,-5.2805,-0.9311,-3.4496
7943,293.15,0,0,0,0.0075029,0.15296,0.0039983,0.0011501,0.8419,-5.6626,-0.99848,-3.4496
8170,322.61,1.5229,-3.3303,-9.8047,0.0074933,0.14522,0.003757,0.0011107,0.84992,-5.0386,-1.8339,-3.4496
7938,293.15,0,0,0,0.0075029,0.15296,0.0039983,0.00115,0.8419,-5.4032,-1.9666,-3.4496
8171,322.61,2.0781,-3.0154,-9.8047,0.0074932,0.14522,0.003757,0.0011107,0.84992,-4.6436,-2.681,-3.4496
7933,293.15,0,0,0,0.0075029,0.15296,0.0039983,0.00115,0.8419,-4.9797,-2.875,-3.4496
8172,322.61,2.5701,-2.6087,-9.8047,0.0074932,0.14522,0.0037571,0.0011107,0.84992,-4.1075,-3.4466,-3.4496
7928,293.15,0,0,0,0.0075028,0.15296,0.0039983,0.00115,0.8419,-4.4048,-3.696,-3.4496
8173,322.61,2.9841,-2.1228,-9.8046,0.0074932,0.14522,0.003757,0.0011107,0.84992,-3.4466,-4.1075,-3.4496
7923,293.15,0,0,0,0.0075028,0.15295,0.0039983,0.00115,0.8419,-3.696,-4.4048,-3.4496
8174,322.61,3.3074,-1.5724,-9.8045,0.0074931,0.14521,0.003757,0.0011107,0.84992,-2.681,-4.6436,-3.4496
7918,293.15,0,0,0,0.0075028,0.15295,0.0039983,0.0011501,0.8419,-2.875,-4.9797,-3.4496
8175,322.61,3.5302,-0.97418,-9.8044,0.0074931,0.14521,0.0037569,0.0011107,0.84992,-1.8339,-5.0386,-3.4496
7913,293.15,0,0,0,0.0075027,0.15295,0.0039982,0.0011501,0.8419,-1.9666,-5.4032,-3.4496
8176,322.61,3.6457,-0.34636,-9.8044,0.0074931,0.14521,0.0037568,0.0011107,0.84992,-0.9311,-5.2805,-3.4496
7908,293.15,0,0,0,0.0075027,0.15295,0.0039981,0.0011501,0.8419,-0.99848,-5.6626,-3.4496
8177,348.64,-7.1513,-1.8192,-13.81,0.0073883,0.13792,0.0034988,0.0010769,0.85751,-0.86373,4.8984,-3.4496
8178,348.64,7.3424,-0.73647,-13.81,0.0073883,0.13792,0.0034989,0.0010769,0.8575,-0.86373,-4.8984,-3.4496
8179,367.4,-10.948,-2.46,-13.195,0.0072896,0.13263,0.0032949,0.0010538,0.86303,-0.79635,4.5163,-3.4496
8180,367.4,11.13,-1.4329,-13.195,0.0072896,0.13263,0.003295,0.0010537,0.86302,-0.79635,-4.5163,-3.4496
8181,377.82,-15.064,-2.9605,-8.5767,0.0072558,0.12999,0.0031889,0.0010427,0.86577,-0.72897,4.1342,-3.4496
8182,377.82,15.168,-2.3702,-8.5767,0.0072558,0.12999,0.003189,0.0010427,0.86577,-0.72897,-4.1342,-3.4496
8010,388.24,-19.646,-3.4641,0,0.0071389,0.12841,0.003125,0.0010376,0.86742,-0.6616,3.7521,-3.4496
8015,388.24,-18.746,-6.823,0,0.007139,0.12841,0.003125,0.0010376,0.86743,-1.3031,3.5802,-3.4496
8183,377.82,-14.321,-5.5313,-8.5767,0.0072558,0.12999,0.0031888,0.0010427,0.86578,-1.4358,3.9448,-3.4496
8020,388.25,-17.276,-9.9746,0,0.007139,0.12841,0.0031249,0.0010376,0.86743,-1.905,3.2996,-3.4496
8184,377.82,-13.143,-7.934,-8.5768,0.0072559,0.12999,0.0031888,0.0010427,0.86578,-2.099,3.6356,-3.4496
8025,388.25,-15.282,-12.823,0,0.007139,0.12841,0.0031249,0.0010376,0.86743,-2.449,2.9186,-3.4496
8185,377.82,-11.565,-10.096,-8.5769,0.0072559,0.12999,0.0031888,0.0010427,0.86578,-2.6984,3.2159,-3.4496
8030,388.25,-12.823,-15.282,0,0.0071391,0.12841,0.0031249,0.0010376,0.86743,-2.9186,2.449,-3.4496
8186,377.82,-9.6364,-11.951,-8.5769,0.0072559,0.12999,0.0031888,0.0010427,0.86578,-3.2159,2.6984,-3.4496
8035,388.25,-9.9746,-17.276,0,0.0071391,0.12841,0.003125,0.0010376,0.86743,-3.2996,1.905,-3.4496
8187,377.82,-7.4149,-13.442,-8.577,0.0072559,0.12999,0.0031888,0.0010427,0.86578,-3.6356,2.099,-3.4496
8040,388.25,-6.823,-18.746,0,0.0071391,0.12841,0.003125,0.0010376,0.86743,-3.5802,1.3031,-3.4496
8188,377.82,-4.968,-14.526,-8.5769,0.0072559,0.12999,0.0031889,0.0010427,0.86578,-3.9448,1.4358,-3.4496
8045,388.25,-3.4641,-19.646,0,0.0071391,0.12841,0.0031251,0.0010376,0.86742,-3.7521,0.6616,-3.4496
8189,377.82,-2.3701,-15.168,-8.5769,0.0072559,0.12999,0.0031889,0.0010427,0.86577,-4.1342,0.72897,-3.4496
8050,388.25,1.5114e-13,-19.949,0,0.0071391,0.12841,0.0031251,0.0010376,0.86742,-3.81,-2.8866e-14,-3.4496
8190,377.82,0.29974,-15.349,-8.5769,0.0072559,0.12999,0.003189,0.0010427,0.86577,-4.198,-1.335e-14,-3.4496
8055,388.25,3.4641,-19.646,0,0.0071391,0.12841,0.0031251,0.0010376,0.86742,-3.7521,-0.6616,-3.4496
8191,377.82,2.9605,-15.064,-8.577,0.0072559,0.12999,0.003189,0.0010427,0.86577,-4.1342,-0.72897,-3.4496
8060,388.25,6.823,-18.746,0,0.0071391,0.12841,0.0031252,0.0010376,0.86742,-3.5802,-1.3031,-3.4496
8192,377.82,5.5313,-14.321,-8.577,0.0072559,0.12999,0.003189,0.0010427,0.86577,-3.9448,-1.4358,-3.4496
8065,388.25,9.9746,-17.276,0,0.0071391,0.12841,0.0031252,0.0010376,0.86742,-3.2996,-1.905,-3.4496
8193,377.82,7.9341,-13.143,-8.577,0.0072559,0.12999,0.0031891,0.0010427,0.86577,-3.6356,-2.099,-3.4496
8070,388.25,12.823,-15.282,0,0.0071391,0.12841,0.0031252,0.0010376,0.86742,-2.9186,-2.449,-3.4496
8194,377.82,10.096,-11.565,-8.577,0.0072559,0.12999,0.0031891,0.0010427,0.86577,-3.2159,-2.6984,-3.4496
8075,388.25,15.282,-12.823,0,0.007139,0.12841,0.0031252,0.0010376,0.86742,-2.449,-2.9186,-3.4496
8195,377.82,11.951,-9.6366,-8.577,0.0072559,0.12999,0.0031891,0.0010427,0.86577,-2.6984,-3.2159,-3.4496
8080,388.25,17.276,-9.9746,0,0.007139,0.12841,0.0031252,0.0010376,0.86742,-1.905,-3.2996,-3.4496
8196,377.82,13.443,-7.415,-8.5769,0.0072558,0.12999,0.0031891,0.0010427,0.86577,-2.099,-3.6356,-3.4496
8085,388.25,18.746,-6.823,0,0.0071389,0.12841,0.0031252,0.0010376,0.86742,-1.3031,-3.5802,-3.4496
8197,377.82,14.526,-4.968,-8.5768,0.0072558,0.12999,0.003189,0.0010427,0.86577,-1.4358,-3.9448,-3.4496
8090,388.24,19.646,-3.4641,0,0.0071389,0.12841,0.0031251,0.0010376,0.86742,-0.6616,-3.7521,-3.4496
8198,348.64,-6.7266,-3.0333,-13.81,0.0073883,0.13792,0.0034987,0.0010769,0.85751,-1.7012,4.674,-3.4496
